Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
7553,171.5,309.5,117,97
7553,412.5,300.5,20,26
7553,294.5,287.5,40,22
7553,107.5,284.5,49,27
7553,353.5,239.5,60,41
7553,536.5,233.5,44,19
7553,610.5,220.5,87,62
7553,138.5,215.5,107,59
7553,488.5,204.5,66,31
7553,544.5,198.5,55,21
7553,328.5,198.5,127,39
7553,645.5,190.5,75,49
7553,97.5,185.5,37,23
7553,558.5,182.5,63,22
7553,310.5,172.5,47,18
7553,637.5,169.5,51,20
7553,173.5,164.5,43,19
7553,218.5,163.5,47,17
7553,678.5,155.5,42,31
7553,67.5,148.5,40,20
7553,404.5,144.5,45,20
7553,0.5,135.5,63,30
7553,112.5,133.5,70,43
7553,610.5,129.5,35,19
7553,367.5,120.5,40,17
7553,257.5,120.5,50,39
7553,89.5,115.5,28,17
7553,693.5,114.5,24,17
7553,536.5,112.5,65,38
7553,256.5,109.5,30,21
7553,437.5,108.5,81,28
7553,136.5,102.5,50,17
7553,664.5,100.5,41,21
7553,122.5,98.5,42,25
7553,198.5,94.5,54,28
7553,463.5,84.5,40,19
7553,509.5,78.5,52,17
7553,314.5,75.5,110,47
7553,386.5,71.5,36,15
7553,434.5,66.5,73,21
7554,446.5,438.5,20,19
7554,407.5,427.5,34,15
7554,170.5,370.5,57,53
7554,289.5,348.5,21,17
7554,7.5,280.5,23,19
7554,39.5,277.5,51,43
7554,175.5,243.5,40,29
7554,93.5,224.5,69,97
7554,0.5,224.5,31,23
7554,47.5,184.5,39,25
7554,96.5,183.5,23,22
7555,90.5,407.5,62,67
7555,297.5,353.5,102,37
7555,41.5,282.5,38,45
7555,568.5,206.5,62,47
7555,67.5,205.5,37,32
7555,54.5,192.5,32,23
7555,199.5,163.5,27,26
7555,567.5,134.5,37,24
7555,617.5,129.5,29,18
7555,51.5,113.5,30,17
7555,105.5,107.5,44,21
7555,191.5,103.5,51,26
7555,148.5,89.5,31,17
7555,450.5,73.5,35,17
7555,609.5,63.5,37,24
7555,682.5,48.5,20,19
7556,282.5,453.5,43,27
7556,186.5,386.5,31,25
7556,415.5,315.5,40,36
7556,580.5,208.5,23,18
7558,50.5,453.5,29,15
7558,10.5,437.5,43,25
7558,129.5,428.5,53,23
7558,276.5,424.5,34,22
7558,696.5,423.5,24,57
7558,430.5,419.5,53,45
7558,341.5,416.5,31,19
7558,501.5,399.5,71,50
7558,217.5,397.5,22,20
7558,236.5,391.5,61,43
7558,198.5,388.5,27,25
7558,402.5,386.5,29,20
7558,686.5,377.5,34,41
7558,451.5,372.5,34,28
7558,214.5,350.5,30,17
7558,329.5,345.5,30,22
7558,456.5,309.5,104,49
7558,601.5,307.5,50,25
7558,519.5,270.5,20,18
7558,465.5,258.5,30,20
7558,613.5,245.5,107,67
7558,476.5,240.5,40,18
7558,662.5,225.5,26,18
7558,697.5,213.5,23,29
7558,603.5,212.5,42,30
7558,644.5,188.5,21,28
7558,676.5,185.5,44,29
7559,99.5,399.5,72,37
7559,430.5,362.5,51,26
7559,587.5,344.5,54,26
7559,539.5,323.5,43,21
7560,16.5,449.5,67,31
7560,602.5,423.5,118,57
7560,310.5,423.5,73,40
7560,26.5,406.5,53,29
7560,91.5,398.5,131,65
7560,124.5,396.5,43,17
7560,82.5,390.5,33,22
7560,388.5,387.5,74,43
7560,615.5,380.5,66,25
7560,0.5,377.5,30,19
7560,315.5,375.5,37,17
7560,263.5,375.5,46,30
7560,34.5,368.5,36,17
7560,168.5,366.5,27,15
7560,681.5,362.5,39,58
7560,517.5,362.5,49,24
7560,210.5,362.5,38,18
7560,95.5,347.5,52,32
7560,499.5,331.5,83,31
7560,133.5,330.5,38,22
7560,4.5,329.5,47,15
7560,612.5,324.5,44,25
7560,286.5,319.5,26,17
7560,228.5,317.5,24,22
7560,383.5,316.5,99,65
7560,323.5,304.5,52,16
7560,274.5,282.5,43,34
7560,54.5,276.5,33,16
7560,96.5,266.5,22,16
7560,25.5,265.5,42,23
7560,0.5,262.5,26,27
7561,46.5,338.5,27,17
7561,344.5,318.5,69,33
7561,113.5,307.5,27,20
7561,416.5,269.5,26,18
7561,637.5,261.5,38,20
7561,469.5,228.5,35,21
7563,345.5,460.5,32,20
7563,164.5,454.5,21,16
7563,220.5,452.5,33,28
7563,308.5,435.5,49,38
7563,430.5,426.5,71,52
7563,233.5,412.5,39,41
7563,428.5,410.5,25,18
7563,318.5,405.5,56,26
7563,527.5,399.5,53,33
7563,377.5,357.5,77,45
7563,565.5,323.5,24,25
7563,428.5,317.5,53,25
7563,421.5,311.5,23,21
7563,476.5,309.5,46,37
7563,449.5,293.5,24,20
7563,408.5,278.5,49,40
7563,447.5,268.5,23,15
7563,490.5,253.5,26,25
7563,441.5,252.5,21,22
7563,540.5,245.5,70,57
7563,518.5,242.5,27,23
7563,602.5,185.5,50,38
7563,644.5,135.5,62,48
7563,637.5,127.5,21,26
7564,537.5,449.5,120,31
7564,143.5,426.5,72,44
7564,530.5,407.5,53,23
7564,282.5,407.5,47,26
7564,205.5,405.5,41,25
7564,587.5,403.5,55,31
7564,466.5,365.5,44,27
7564,193.5,352.5,69,34
7564,606.5,351.5,41,29
7564,491.5,347.5,32,20
7564,152.5,347.5,30,15
7564,645.5,339.5,57,17
7564,421.5,335.5,39,19
7564,145.5,326.5,38,16
7564,498.5,316.5,48,20
7564,190.5,304.5,30,17
7564,663.5,291.5,47,23
7564,511.5,273.5,44,19
7565,237.5,462.5,31,18
7565,651.5,431.5,28,16
7565,679.5,429.5,32,17
7565,541.5,400.5,65,40
7565,629.5,389.5,41,20
7565,296.5,381.5,64,38
7565,441.5,377.5,36,24
7565,671.5,360.5,43,24
7565,385.5,356.5,52,33
7565,188.5,350.5,107,53
7565,31.5,341.5,65,34
7565,207.5,325.5,42,15
7565,0.5,320.5,24,35
7565,259.5,313.5,46,28
7565,370.5,308.5,40,16
7565,452.5,283.5,27,16
7565,80.5,280.5,76,54
7565,332.5,276.5,33,15
7565,292.5,260.5,39,17
7565,121.5,256.5,36,23
7565,4.5,224.5,41,23
7565,26.5,200.5,56,18
7565,196.5,195.5,43,16
7565,107.5,192.5,26,18
7565,23.5,160.5,45,18
7566,676.5,345.5,31,16
7566,598.5,303.5,36,18
7566,153.5,288.5,55,24
7566,572.5,279.5,40,21
7566,2.5,276.5,37,15
7567,190.5,403.5,53,59
7567,356.5,365.5,25,15
7567,0.5,355.5,62,54
7567,649.5,318.5,71,94
7567,208.5,300.5,66,71
7567,45.5,300.5,58,46
7567,500.5,273.5,56,30
7567,404.5,273.5,72,66
7567,618.5,253.5,87,57
7567,292.5,238.5,46,33
7567,237.5,229.5,45,36
7567,8.5,223.5,41,15
7567,478.5,222.5,81,32
7567,630.5,221.5,78,26
7567,94.5,218.5,35,16
7567,265.5,195.5,48,22
7567,432.5,168.5,69,38
7567,584.5,163.5,39,26
7568,571.5,456.5,41,24
7568,421.5,448.5,31,23
7568,665.5,432.5,27,31
7568,610.5,424.5,20,20
7568,634.5,422.5,27,28
7568,122.5,406.5,54,62
7568,555.5,403.5,59,63
7568,416.5,398.5,53,31
7568,0.5,365.5,72,79
7568,653.5,361.5,39,33
7568,632.5,346.5,23,17
7568,542.5,339.5,34,32
7568,316.5,336.5,33,23
7568,581.5,333.5,52,88
7568,453.5,326.5,39,30
7568,129.5,326.5,81,77
7568,544.5,321.5,22,15
7568,600.5,315.5,27,27
7568,379.5,314.5,76,79
7568,515.5,297.5,24,16
7568,465.5,297.5,25,18
7568,410.5,278.5,34,27
7568,190.5,260.5,84,47
7568,493.5,255.5,70,58
7568,347.5,255.5,33,24
7568,54.5,245.5,67,55
7568,396.5,231.5,53,33
7568,353.5,218.5,72,52
7568,416.5,217.5,58,34
7568,388.5,199.5,23,15
7568,110.5,195.5,45,29
7568,208.5,183.5,21,16
7568,250.5,181.5,63,37
7568,224.5,160.5,35,24
7568,317.5,155.5,50,39
7568,261.5,146.5,28,23
7568,122.5,142.5,35,23
7568,149.5,128.5,47,31
7568,311.5,127.5,41,25
7568,190.5,127.5,64,34
7568,152.5,116.5,27,17
7568,230.5,112.5,40,26
7568,124.5,87.5,44,22
7568,229.5,79.5,21,15
7568,126.5,67.5,86,61
7568,186.5,66.5,43,27
7568,147.5,60.5,38,30
7568,0.5,55.5,59,23
7568,128.5,43.5,42,20
7568,57.5,33.5,67,39
7568,0.5,17.5,50,37
7568,20.5,0.5,64,35
7569,559.5,182.5,40,16
7569,675.5,171.5,27,20
7569,487.5,120.5,21,17
7569,506.5,67.5,41,16
7570,0.5,343.5,42,54
7570,198.5,323.5,125,88
7570,124.5,307.5,39,31
7570,0.5,268.5,66,59
7570,56.5,233.5,62,41
7570,316.5,208.5,41,22
7570,130.5,187.5,64,51
7570,70.5,172.5,57,39
7570,78.5,142.5,56,19
7570,407.5,111.5,75,123
7570,14.5,99.5,178,38
7570,328.5,96.5,30,17
7570,394.5,84.5,33,22
7570,253.5,80.5,34,25
7570,112.5,71.5,96,36
7570,501.5,63.5,79,31
7570,355.5,63.5,38,20
7570,105.5,62.5,40,22
7570,399.5,55.5,105,56
7570,185.5,54.5,52,19
7570,523.5,53.5,52,21
7570,150.5,46.5,27,15
7570,257.5,45.5,30,15
7570,596.5,42.5,26,19
7570,26.5,42.5,60,34
7570,327.5,36.5,104,36
7570,103.5,34.5,50,21
7570,566.5,32.5,29,15
7570,239.5,28.5,38,16
7570,191.5,23.5,51,17
7570,150.5,23.5,53,25
7570,484.5,7.5,29,16
7570,288.5,4.5,60,17
7571,63.5,376.5,40,46
7571,89.5,347.5,24,21
7571,391.5,325.5,69,132
7571,175.5,314.5,42,37
7571,294.5,286.5,80,45
7571,39.5,273.5,30,25
7571,15.5,259.5,24,18
7571,111.5,258.5,70,23
7571,45.5,252.5,21,16
7571,89.5,235.5,45,41
7571,216.5,233.5,39,22
7571,439.5,228.5,79,39
7571,181.5,228.5,41,23
7571,255.5,223.5,94,53
7571,525.5,221.5,66,49
7571,83.5,216.5,39,24
7571,0.5,197.5,107,61
7571,687.5,193.5,31,25
7571,368.5,180.5,153,38
7571,209.5,180.5,43,44
7571,63.5,156.5,32,15
7571,544.5,144.5,57,33
7571,611.5,136.5,40,21
7571,512.5,136.5,45,19
7571,691.5,135.5,29,29
7571,286.5,134.5,46,38
7571,272.5,121.5,46,18
7571,234.5,118.5,52,17
7571,392.5,109.5,74,28
7571,458.5,92.5,53,16
7571,627.5,91.5,51,22
7572,630.5,459.5,56,21
7572,321.5,443.5,62,22
7572,441.5,432.5,96,48
7572,0.5,423.5,59,45
7572,138.5,421.5,61,25
7572,547.5,417.5,61,39
7572,234.5,415.5,47,20
7572,470.5,411.5,44,16
7572,650.5,409.5,32,20
7572,413.5,403.5,47,26
7572,341.5,398.5,53,20
7572,632.5,386.5,47,16
7572,282.5,384.5,69,31
7572,27.5,377.5,60,18
7572,204.5,374.5,43,18
7572,250.5,365.5,54,33
7572,491.5,360.5,117,45
7572,346.5,343.5,116,24
7572,302.5,342.5,38,17
7572,231.5,342.5,34,18
7572,161.5,340.5,76,27
7572,519.5,332.5,28,24
7572,0.5,323.5,63,19
7572,93.5,320.5,85,26
7572,294.5,317.5,30,15
7572,441.5,313.5,79,19
7572,575.5,311.5,56,40
7572,175.5,302.5,41,24
7572,295.5,301.5,66,20
7572,97.5,297.5,39,21
7572,510.5,293.5,36,25
7572,656.5,289.5,37,17
7572,595.5,277.5,53,15
7572,680.5,275.5,29,18
7575,571.5,458.5,45,22
7575,27.5,455.5,71,25
7575,372.5,454.5,58,26
7575,252.5,439.5,69,35
7575,463.5,430.5,39,18
7575,152.5,418.5,59,62
7575,618.5,417.5,57,36
7575,299.5,408.5,63,37
7575,397.5,396.5,61,47
7575,676.5,381.5,44,49
7575,494.5,380.5,40,20
7575,540.5,375.5,39,16
7575,429.5,374.5,32,17
7575,0.5,364.5,40,22
7575,392.5,356.5,31,19
7575,211.5,355.5,65,63
7575,327.5,343.5,63,31
7575,155.5,331.5,28,15
7575,5.5,329.5,22,16
7575,65.5,314.5,36,15
7575,250.5,306.5,31,21
7575,118.5,285.5,48,20
7575,0.5,283.5,28,18
7575,12.5,268.5,45,16
7577,113.5,413.5,60,56
7577,504.5,399.5,83,81
7577,388.5,377.5,114,103
7577,100.5,356.5,55,50
7577,39.5,355.5,51,72
7577,612.5,342.5,56,59
7577,450.5,280.5,80,89
7577,267.5,254.5,90,114
7577,0.5,243.5,46,47
7577,647.5,223.5,47,35
7577,18.5,218.5,23,22
7577,350.5,211.5,62,34
7577,0.5,189.5,49,35
7577,145.5,180.5,35,29
7577,57.5,178.5,24,19
7577,511.5,163.5,45,21
7577,361.5,163.5,111,37
7577,677.5,152.5,25,16
7577,437.5,149.5,34,15
7577,30.5,149.5,27,19
7577,140.5,148.5,66,27
7577,26.5,135.5,22,16
7577,153.5,113.5,96,30
7577,391.5,109.5,58,15
7577,35.5,108.5,41,26
7577,275.5,104.5,49,27
7577,667.5,88.5,22,16
7577,98.5,83.5,88,35
7577,298.5,62.5,70,19
7578,0.5,243.5,21,25
7578,0.5,225.5,41,15
7580,263.5,424.5,55,18
7580,321.5,388.5,36,18
7580,525.5,382.5,45,29
7580,691.5,378.5,21,16
7580,58.5,373.5,50,33
7580,261.5,370.5,56,26
7580,35.5,358.5,22,15
7580,460.5,357.5,25,15
7580,544.5,352.5,33,19
7580,565.5,295.5,35,15
7581,494.5,455.5,128,25
7581,0.5,447.5,54,33
7581,59.5,440.5,53,24
7581,216.5,423.5,73,55
7581,4.5,386.5,39,23
7581,371.5,308.5,27,18
7581,250.5,302.5,28,15
7581,471.5,299.5,57,22
7581,665.5,251.5,28,15
7582,662.5,366.5,31,15
7582,545.5,342.5,38,21
7582,474.5,331.5,35,21
7582,148.5,310.5,68,31
7582,0.5,277.5,49,43
7582,392.5,238.5,37,18
7583,452.5,408.5,37,35
7583,134.5,399.5,25,15
7583,233.5,385.5,46,26
7583,605.5,377.5,59,23
7583,181.5,357.5,27,15
7583,538.5,198.5,40,24
7584,59.5,285.5,31,25
7584,88.5,265.5,24,20
7584,80.5,239.5,24,16
7585,640.5,239.5,21,15
7585,358.5,229.5,34,17
7585,214.5,204.5,29,17
7586,613.5,464.5,25,16
7586,682.5,444.5,38,36
7586,416.5,407.5,85,59
7586,500.5,398.5,53,26
7586,615.5,361.5,32,21
7586,519.5,350.5,83,55
7586,0.5,344.5,50,46
7586,639.5,340.5,34,26
7586,591.5,309.5,63,18
7586,376.5,306.5,51,22
7586,118.5,302.5,54,31
7586,45.5,279.5,88,47
7586,482.5,273.5,75,16
7586,643.5,269.5,39,25
7586,342.5,265.5,36,19
7586,37.5,243.5,73,27
7586,339.5,239.5,31,15
7586,400.5,229.5,26,16
7586,674.5,227.5,36,20
7586,556.5,225.5,39,18
7586,247.5,223.5,96,18
7586,192.5,220.5,31,18
7586,435.5,216.5,48,18
7586,48.5,212.5,29,20
7586,310.5,200.5,60,21
7586,127.5,194.5,23,15
7586,435.5,192.5,29,19
7587,602.5,449.5,54,23
7587,71.5,444.5,54,33
7587,325.5,420.5,37,16
7587,206.5,418.5,39,18
7587,416.5,410.5,42,17
7587,155.5,408.5,68,19
7587,205.5,382.5,31,21
7587,181.5,370.5,23,23
7587,659.5,362.5,24,17
7587,277.5,353.5,29,19
7587,5.5,350.5,21,20
7587,101.5,283.5,27,18
7587,40.5,282.5,21,15
7587,168.5,260.5,42,20
7587,492.5,258.5,39,22
7587,613.5,253.5,50,25
7587,630.5,230.5,54,20
7588,0.5,455.5,38,25
7588,61.5,417.5,25,15
7588,382.5,411.5,81,49
7588,73.5,411.5,81,69
7588,16.5,375.5,41,31
7588,77.5,370.5,31,24
7588,104.5,345.5,40,26
7588,606.5,332.5,90,115
7588,35.5,332.5,52,27
7588,99.5,318.5,22,15
7588,152.5,308.5,45,26
7588,17.5,287.5,98,57
7588,93.5,285.5,30,16
7588,246.5,283.5,34,26
7588,135.5,271.5,20,25
7588,345.5,268.5,39,17
7588,620.5,264.5,66,22
7588,424.5,252.5,28,15
7588,143.5,252.5,30,17
7588,437.5,244.5,142,125
7588,366.5,228.5,33,20
7588,199.5,223.5,22,18
7588,302.5,220.5,35,26
7588,224.5,204.5,56,26
7588,333.5,195.5,41,17
7588,422.5,177.5,67,23
7588,354.5,172.5,40,16
7589,656.5,421.5,64,59
7589,103.5,421.5,25,18
7589,2.5,407.5,24,17
7589,311.5,381.5,20,19
7589,465.5,330.5,52,56
7591,513.5,440.5,36,33
7591,27.5,378.5,103,102
7591,346.5,361.5,133,119
7591,583.5,333.5,63,56
7591,144.5,304.5,123,142
7591,652.5,295.5,64,65
7591,33.5,270.5,49,40
7591,373.5,232.5,80,69
7591,32.5,214.5,44,34
7591,70.5,173.5,126,45
7591,84.5,134.5,61,31
7591,15.5,126.5,47,42
7591,0.5,118.5,25,28
7591,245.5,117.5,55,28
7591,34.5,90.5,34,19
7591,297.5,84.5,63,26
7591,197.5,81.5,67,26
7591,79.5,76.5,44,22
7591,0.5,76.5,42,35
7591,124.5,68.5,27,16
7591,173.5,59.5,61,18
7591,351.5,54.5,59,29
7591,430.5,41.5,53,27
7591,561.5,23.5,42,18
7591,400.5,20.5,48,15
7591,338.5,16.5,31,15
7592,34.5,445.5,63,35
7592,661.5,436.5,59,29
7592,599.5,434.5,58,30
7592,413.5,421.5,61,19
7592,199.5,392.5,51,29
7592,358.5,378.5,54,22
7592,331.5,336.5,69,19
7592,84.5,320.5,32,21
7592,184.5,313.5,35,26
7593,490.5,402.5,141,78
7593,64.5,362.5,83,118
7593,173.5,333.5,88,66
7593,268.5,293.5,70,81
7593,52.5,249.5,88,59
7593,510.5,202.5,144,136
7593,29.5,169.5,53,45
7593,417.5,153.5,98,50
7593,134.5,141.5,71,59
7593,615.5,132.5,92,65
7593,373.5,110.5,65,51
7593,293.5,99.5,42,39
7593,47.5,86.5,32,26
7593,428.5,52.5,37,27
7593,350.5,48.5,50,29
7593,153.5,40.5,38,28
7593,108.5,34.5,24,33
7593,209.5,31.5,35,30
7593,656.5,27.5,35,20
7593,488.5,13.5,64,39
7593,255.5,11.5,38,35
7593,140.5,11.5,29,43
7593,683.5,0.5,36,17
7594,322.5,321.5,40,22
7594,412.5,266.5,23,19
7594,454.5,251.5,32,17
7595,503.5,429.5,102,51
7595,274.5,385.5,59,43
7595,26.5,338.5,64,39
7595,8.5,317.5,42,23
7595,0.5,295.5,35,18
7595,569.5,288.5,45,28
7595,61.5,276.5,24,22
7595,333.5,275.5,46,31
7595,323.5,252.5,30,19
7595,369.5,249.5,48,25
7595,582.5,248.5,50,21
7595,452.5,241.5,36,17
7595,123.5,239.5,67,22
7595,279.5,211.5,38,29
7595,557.5,210.5,32,21
7595,172.5,198.5,49,16
7595,502.5,194.5,34,15
7595,270.5,186.5,50,25
7595,596.5,167.5,32,15
7595,275.5,165.5,20,17
7595,442.5,162.5,81,20
7595,301.5,151.5,51,30
7596,500.5,460.5,43,20
7596,700.5,459.5,20,21
7596,67.5,414.5,68,52
7596,465.5,389.5,63,49
7596,295.5,372.5,92,77
7596,669.5,368.5,49,21
7596,199.5,360.5,29,27
7596,575.5,355.5,92,39
7596,374.5,353.5,38,23
7596,470.5,351.5,59,24
7596,530.5,332.5,39,21
7596,130.5,323.5,62,27
7596,69.5,321.5,50,37
7596,255.5,320.5,93,46
7596,543.5,301.5,40,23
7596,23.5,293.5,29,17
7596,337.5,289.5,50,24
7596,437.5,282.5,98,29
7596,186.5,265.5,36,18
7596,339.5,254.5,30,21
7596,382.5,246.5,38,23
7596,216.5,241.5,39,18
7596,64.5,241.5,40,15
7596,0.5,241.5,68,38
7596,536.5,238.5,41,17
7596,398.5,236.5,29,17
7596,134.5,217.5,20,15
7596,73.5,212.5,22,24
7597,270.5,403.5,69,24
7597,0.5,400.5,22,55
7597,0.5,369.5,27,26
7597,355.5,365.5,93,63
7597,140.5,358.5,42,31
7597,52.5,327.5,47,40
7597,18.5,316.5,34,24
7597,235.5,298.5,55,33
7597,326.5,273.5,88,86
7597,408.5,262.5,66,62
7597,146.5,252.5,33,20
7597,99.5,252.5,41,20
7597,222.5,242.5,39,20
7597,632.5,231.5,88,49
7597,489.5,223.5,68,30
7597,245.5,212.5,64,27
7597,440.5,209.5,47,15
7597,18.5,209.5,36,15
7597,338.5,206.5,83,49
7597,602.5,198.5,68,37
7597,656.5,178.5,64,49
7597,539.5,178.5,39,18
7597,389.5,172.5,94,22
7597,494.5,168.5,37,15
7597,252.5,163.5,60,33
7597,321.5,152.5,47,28
7597,523.5,150.5,31,21
7597,563.5,138.5,107,19
7597,414.5,133.5,43,17
7597,464.5,125.5,45,17
7597,666.5,123.5,36,20
7597,569.5,113.5,48,17
7597,546.5,110.5,43,29
7597,468.5,107.5,32,16
7597,618.5,99.5,55,20
7598,118.5,460.5,48,20
7598,317.5,450.5,62,30
7598,391.5,399.5,122,80
7598,146.5,369.5,30,38
7598,0.5,346.5,65,41
7598,75.5,338.5,33,28
7598,21.5,332.5,27,20
7598,124.5,331.5,53,38
7598,194.5,319.5,43,44
7598,146.5,288.5,47,24
7598,98.5,283.5,45,37
7598,0.5,282.5,72,33
7598,75.5,277.5,26,19
7598,42.5,262.5,43,23
7598,161.5,259.5,29,23
7598,287.5,247.5,57,33
7598,133.5,241.5,47,21
7598,82.5,229.5,64,43
7598,184.5,224.5,32,17
7598,108.5,222.5,24,16
7598,338.5,215.5,37,21
7598,240.5,205.5,39,55
7598,185.5,194.5,30,24
7598,310.5,192.5,23,20
7598,268.5,180.5,40,24
7598,381.5,178.5,47,20
7598,245.5,174.5,45,17
7598,610.5,162.5,50,26
7598,457.5,150.5,40,29
7598,270.5,149.5,45,26
7598,311.5,144.5,59,28
7598,644.5,137.5,51,21
7598,460.5,128.5,39,22
7598,413.5,126.5,50,21
7598,314.5,119.5,42,19
7598,348.5,112.5,45,29
7598,567.5,110.5,60,29
7598,486.5,100.5,49,17
7598,639.5,92.5,33,16
7598,619.5,85.5,26,16
7598,555.5,72.5,47,24
7598,494.5,48.5,46,24
7598,577.5,46.5,38,20
7599,526.5,423.5,25,17
7599,265.5,410.5,48,46
7599,436.5,354.5,38,36
7599,59.5,350.5,88,84
7599,294.5,318.5,22,18
7599,414.5,311.5,29,16
7599,494.5,286.5,22,19
7599,323.5,269.5,27,42
7599,333.5,253.5,26,24
7599,194.5,225.5,36,19
7599,285.5,210.5,29,27
7599,213.5,176.5,37,38
7599,177.5,119.5,25,20
7599,32.5,116.5,43,36
7599,166.5,101.5,39,24
7599,215.5,99.5,20,22
7599,7.5,48.5,40,29
7599,47.5,44.5,26,15
7599,191.5,42.5,20,16
7599,76.5,42.5,20,21
7600,501.5,326.5,45,43
7600,488.5,275.5,28,15
7600,621.5,241.5,30,16
7600,486.5,239.5,41,16
7600,443.5,197.5,20,17
7603,173.5,457.5,63,23
7603,357.5,447.5,85,33
7603,517.5,264.5,37,22
7603,411.5,214.5,23,18
7604,266.5,402.5,69,44
7604,373.5,401.5,55,35
7604,573.5,335.5,81,72
7604,699.5,288.5,21,18
7604,521.5,260.5,45,20
7604,683.5,254.5,37,23
7604,474.5,236.5,33,15
7604,355.5,229.5,30,15
7604,379.5,202.5,54,23
7604,607.5,201.5,23,18
7604,494.5,194.5,31,16
7605,461.5,145.5,48,30
7605,176.5,114.5,33,15
7605,391.5,93.5,42,17
7605,298.5,93.5,46,18
7605,371.5,54.5,45,19
7605,0.5,0.5,169,77
7606,0.5,327.5,42,57
7606,546.5,322.5,97,35
7606,683.5,312.5,37,33
7606,621.5,280.5,63,30
7606,396.5,253.5,64,35
7606,391.5,217.5,49,22
7606,605.5,208.5,36,15
7606,457.5,201.5,37,15
7606,291.5,190.5,39,30
7606,564.5,184.5,33,17
7606,665.5,178.5,41,19
7606,454.5,177.5,27,15
7606,63.5,168.5,29,16
7606,213.5,165.5,22,17
7606,34.5,156.5,27,16
7606,645.5,148.5,21,17
7606,320.5,145.5,37,18
7606,422.5,125.5,32,16
7607,643.5,362.5,67,72
7607,24.5,355.5,68,40
7607,0.5,331.5,28,22
7607,532.5,295.5,72,38
7607,17.5,256.5,62,45
7607,305.5,245.5,43,38
7607,127.5,219.5,30,20
7607,577.5,218.5,40,24
7607,433.5,218.5,63,16
7607,78.5,210.5,50,29
7607,627.5,187.5,36,21
7607,160.5,164.5,23,15
7607,353.5,159.5,36,18
7607,488.5,157.5,46,16
7607,214.5,150.5,69,17
7607,622.5,148.5,46,17
7608,260.5,462.5,68,18
7608,101.5,431.5,72,49
7608,0.5,407.5,62,53
7608,91.5,389.5,53,37
7608,396.5,386.5,106,89
7608,113.5,353.5,43,31
7608,171.5,344.5,42,39
7608,312.5,336.5,70,43
7608,6.5,336.5,62,27
7608,662.5,321.5,58,91
7608,230.5,318.5,54,43
7608,0.5,315.5,30,34
7608,123.5,314.5,25,19
7608,41.5,304.5,29,17
7608,79.5,301.5,48,30
7608,408.5,299.5,78,76
7608,241.5,293.5,33,17
7608,198.5,287.5,25,16
7608,578.5,284.5,56,46
7608,93.5,284.5,24,16
7608,511.5,283.5,59,45
7608,264.5,266.5,32,21
7608,35.5,258.5,38,16
7608,293.5,253.5,80,41
7608,211.5,244.5,66,36
7608,76.5,242.5,28,18
7608,103.5,239.5,68,35
7608,185.5,223.5,100,30
7608,636.5,220.5,83,35
7608,137.5,219.5,39,20
7608,485.5,207.5,20,15
7608,430.5,200.5,32,19
7608,230.5,197.5,61,24
7608,386.5,193.5,38,18
7608,316.5,191.5,44,20
7608,526.5,190.5,49,20
7608,222.5,181.5,41,27
7608,655.5,176.5,65,30
7608,298.5,172.5,89,30
7608,274.5,171.5,42,26
7608,257.5,171.5,34,25
7608,484.5,167.5,35,16
7608,316.5,160.5,49,19
7608,440.5,159.5,30,17
7608,371.5,149.5,62,17
7608,544.5,145.5,75,20
7608,610.5,116.5,28,15
7608,519.5,114.5,33,32
7608,469.5,111.5,51,23
7608,544.5,110.5,61,24
7609,670.5,139.5,36,34
7609,367.5,81.5,37,21
7609,220.5,77.5,24,17
7610,539.5,253.5,30,18
7610,222.5,207.5,30,15
7611,699.5,259.5,21,25
7611,639.5,230.5,40,25
7612,41.5,459.5,46,21
7612,427.5,456.5,47,24
7612,16.5,398.5,45,24
7612,242.5,396.5,61,40
7612,131.5,385.5,75,40
7612,138.5,362.5,47,19
7612,92.5,346.5,44,28
7612,604.5,343.5,68,23
7612,225.5,335.5,43,22
7612,0.5,321.5,35,38
7612,159.5,317.5,25,20
7612,120.5,312.5,32,22
7612,36.5,303.5,59,27
7612,634.5,301.5,55,37
7612,252.5,298.5,32,19
7612,196.5,297.5,30,18
7612,162.5,284.5,34,15
7612,222.5,276.5,25,18
7612,267.5,274.5,50,20
7612,1.5,266.5,26,18
7612,50.5,259.5,55,21
7612,360.5,252.5,82,47
7612,614.5,238.5,91,49
7612,21.5,232.5,31,19
7612,94.5,230.5,65,34
7612,161.5,229.5,34,28
7612,672.5,227.5,44,28
7612,58.5,225.5,32,24
7612,311.5,222.5,39,33
7612,622.5,216.5,27,15
7612,0.5,213.5,43,17
7612,409.5,210.5,35,28
7612,194.5,210.5,28,18
7612,79.5,205.5,37,18
7612,312.5,204.5,27,20
7612,244.5,204.5,65,30
7612,217.5,194.5,43,23
7612,39.5,184.5,44,19
7612,183.5,183.5,47,20
7612,251.5,180.5,25,20
7612,585.5,178.5,31,24
7612,650.5,177.5,35,20
7612,295.5,176.5,48,22
7612,358.5,175.5,61,31
7612,350.5,170.5,34,20
7612,64.5,170.5,36,16
7612,251.5,163.5,27,16
7612,151.5,161.5,43,33
7612,51.5,146.5,36,15
7613,516.5,434.5,36,27
7613,653.5,409.5,67,43
7613,188.5,390.5,54,29
7613,351.5,353.5,70,37
7613,431.5,323.5,59,31
